IDCOMPANY;COD_CDC;DESC_CDC;INIZIO_CDC;FINE_CDC;COD_DETT;DESC_DETT;INIZIO_DETT;FINE_DETT;FLATTR;DTSTARTVL;DTENDVL
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ROMLUCA-IND;RomLuca-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ROMLUCA-IND;RomLuca-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ROSDAF-DIR;RosDafny-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ROSDAF-DIR;RosDafny-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ROSDAF-IND;RosDafny-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ROSDAF-IND;RosDafny-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ROSMAT-DIR;RosMattia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ROSMAT-DIR;RosMattia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ROSMAT-IND;RosMattia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ROSMAT-IND;RosMattia-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;RUSDIE-DIR;RusDiego-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;RUSDIE-DIR;RusDiego-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;RUSDIE-IND;RusDiego-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;RUSDIE-IND;RusDiego-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;RUSGAB-DIR;RusGabriele-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;RUSGAB-DIR;RusGabriele-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;RUSGAB-IND;RusGabriele-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;RUSGAB-IND;RusGabriele-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;RYAADM-DIR;RyaAdmani-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;RYAADM-IND;RyaAdmani-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;RYAEDD-DIR;RyaEddmani-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;RYAEDD-IND;RyaEddmani-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SALAL2-DIR;SalAlessandro2-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SALAL2-IND;SalAlessandro2-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SALALE-DIR;SalAlessandroMassimo-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SALALE-IND;SalAlessandroMassimo-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SALEMA-DIR;SalEmanuele-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SALEMA-DIR;SalEmanuele-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SALEMA-IND;SalEmanuele-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SALEMA-IND;SalEmanuele-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SALLEO-DIR;SalLeonardo-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SALLEO-DIR;SalLeonardo-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SALLEO-IND;SalLeonardo-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SALLEO-IND;SalLeonardo-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SALMAC-DIR;SalMacram-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SALMAC-IND;SalMacram-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SARGAB-DIR;SarGabriel-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SARGAB-DIR;SarGabriel-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SARGAB-IND;SarGabriel-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SARGAB-IND;SarGabriel-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCAGAB-DIR;ScaGabriele-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCAGAB-DIR;ScaGabriele-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCAGAB-IND;ScaGabriele-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCAGAB-IND;ScaGabriele-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCAMAR-DIR;ScaMartin-dirette;28-05-2019;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCAMAR-DIR;ScaMartin-dirette;28-05-2019;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCAMAR-IND;ScaMartin-indirette;28-05-2019;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCAMAR-IND;ScaMartin-indirette;28-05-2019;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCAMAT-DIR;ScaMattia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCAMAT-DIR;ScaMattia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCAMAT-IND;ScaMattia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCAMAT-IND;ScaMattia-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCIAND-DIR;SciAndrea-dirette;01-10-2017;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCIAND-DIR;SciAndrea-dirette;01-10-2017;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCIAND-IND;SciAndrea-indirette;01-10-2017;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCIAND-IND;SciAndrea-indirette;01-10-2017;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCOGIO-DIR;ScoGiorgia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCOGIO-DIR;ScoGiorgia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCOGIO-IND;ScoGiorgia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCOGIO-IND;ScoGiorgia-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCOMAT-DIR;ScoMatteo-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCOMAT-DIR;ScoMatteo-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SCOMAT-IND;ScoMatteo-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SCOMAT-IND;ScoMatteo-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SIGERN-DIR;SigErnesto-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SIGERN-IND;SigErnesto-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SIVMAT-DIR;SivMattia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SIVMAT-DIR;SivMattia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SIVMAT-IND;SivMattia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SIVMAT-IND;SivMattia-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SKIFRA-DIR;SkiFrancesca-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SKIFRA-IND;SkiFrancesca-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SMEMAN-DIR;SmeManuel-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SMEMAN-IND;SmeManuel-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SOLLUC-DIR;SolLuca-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;SOLLUC-IND;SolLuca-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPAAGR-DIR;SpazioAggregativo-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPAAGR-DIR;SpazioAggregativo-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPAAGR-IND;SpazioAggregativo;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPAAGR-IND;SpazioAggregativo;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPALID-DIR;SpaLidia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPALID-DIR;SpaLidia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPALID-IND;SpaLidia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPALID-IND;SpaLidia-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPAMAN-DIR;SpaManuel-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPAMAN-DIR;SpaManuel-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPAMAN-IND;SpaManuel-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPAMAN-IND;SpaManuel-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPIBRU-DIR;SpiBruno-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPIBRU-DIR;SpiBruno-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;SPIBRU-IND;SpiBruno-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;SPIBRU-IND;SpiBruno-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;STRMIK-DIR;StrMikhail-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;STRMIK-IND;StrMikhail-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;TALNOE-DIR;TalNoemi-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;TALNOE-IND;TalNoemi-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;TASIAC-DIR;TasIacopo-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;TASIAC-IND;TasIacopo-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;TILROB-DIR;TilRoberto-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;TILROB-IND;TilRoberto-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TINMAR-DIR;TinMarco-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TINMAR-DIR;TinMarco-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TINMAR-IND;TinMarco-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TINMAR-IND;TinMarco-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TOMMAT-DIR;TomMattia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TOMMAT-DIR;TomMattia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TOMMAT-IND;TomMattia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TOMMAT-IND;TomMattia-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TORGIS-DIR;TorGisella-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TORGIS-DIR;TorGisella-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TORGIS-IND;TorGisella-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TORGIS-IND;TorGisella-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TREJAS-DIR;TreJason-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TREJAS-DIR;TreJason-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TREJAS-IND;TreJason-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TREJAS-IND;TreJason-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TRIDAV-DIR;TriDavide-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TRIDAV-DIR;TriDavide-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TRIDAV-IND;TriDavide-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TRIDAV-IND;TriDavide-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TROCEC-DIR;TroCecilia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TROCEC-DIR;TroCecilia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TROCEC-IND;TroCecilia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TROCEC-IND;TroCecilia-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TROEMA-DIR;TroEmanuele-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TROEMA-DIR;TroEmanuele-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TROEMA-IND;TroEmanuele-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TROEMA-IND;TroEmanuele-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TROIRE-DIR;TroIrene-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TROIRE-DIR;TroIrene-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TROIRE-IND;TroIrene-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TROIRE-IND;TroIrene-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TUCVIT-DIR;TucVittorio-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TUCVIT-DIR;TucVittorio-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TUCVIT-IND;TucVittorio-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TUCVIT-IND;TucVittorio-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TUTFRE-DIR;TutFredrik-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TUTFRE-DIR;TutFredrik-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;TUTFRE-IND;TutFredrik-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;TUTFRE-IND;TutFredrik-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;VILSAR-DIR;VilSara-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;VILSAR-IND;VilSara-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;VOLCAM-DIR;VolCamilla-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;VOLCAM-IND;VolCamilla-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;VONGIU-DIR;VonGiuseppe-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;VONGIU-DIR;VonGiuseppe-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;VONGIU-IND;VonGiuseppe-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;VONGIU-IND;VonGiuseppe-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;WAHGIU-DIR;WahGiulia-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;WAHGIU-DIR;WahGiulia-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;WAHGIU-IND;WahGiulia-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;WAHGIU-IND;WahGiulia-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;XHEDAV-DIR;XheDavis-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;XHEDAV-DIR;XheDavis-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;XHEDAV-IND;XheDavis-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;XHEDAV-IND;XheDavis-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;XIASHU-DIR;XiaShulan;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;XIASHU-DIR;XiaShulan;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;XIASHU-IND;XiaShulan;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;XIASHU-IND;XiaShulan;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ZAMSAM-DIR;ZamSamuela-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ZAMSAM-DIR;ZamSamuela-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ZAMSAM-IND;ZamSamuela-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ZAMSAM-IND;ZamSamuela-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ZANTOM-DIR;ZanTommaso;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ZANTOM-DIR;ZanTommaso;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ZANTOM-IND;ZanTommaso-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ZANTOM-IND;ZanTommaso-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;ZAPANG-DIR;ZapAngelo-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;ZAPANG-IND;ZapAngelo-indirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ZIFSAR-DIR;ZifSara-dirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ZIFSAR-DIR;ZifSara-dirette;01-01-1800;31-12-2999;;;
000001;32;ASH Brugherio;01-01-1800;31-12-2999;ZIFSAR-IND;ZifSara-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;ZIFSAR-IND;ZifSara-indirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;ZORVER-DIR;ZorVeronica-dirette;01-01-1800;31-12-2999;;;
000001;58;Monza;01-01-1800;31-12-2999;ZORVER-IND;ZorVeronica-indirette;01-01-1800;31-12-2999;;;
000001;48;ADH Brugherio;01-01-1800;31-12-2999;;;;;;;
000001;41;Voucher;01-01-1800;31-12-2999;;;;;;;
000000;000101;ATELIER;01-01-1800;31-12-2013;;;;;;;
000000;000102;UFFICIO;01-01-1800;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000103;SOLCIA;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000104;A.D.A. BRUGHERIO;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000000;000105;BOCCA;01-01-1901;31-12-2999;;;;;;;
000000;000106;CRIPPA;01-01-1901;31-12-2999;;;;;Non visibile;01-10-2017;31-12-2999
000001;84;Nido Girasole;01-01-1800;31-12-2999;;;;;;;
000001;85;Nido Giussani;01-01-1800;31-12-2999;;;;;;;
000001;86;Nido Bresso;01-01-1800;31-12-2999;;;;;;;
000001;87;Albiate;01-01-1800;31-12-2999;;;;;;;
000001;9;GHIDORZI VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;NC;NON CODIFICATO;01-01-1800;31-12-2999;;;;;;;
000001;78;Vai in Rete;01-01-1800;31-12-2999;;;;;;;
000001;79;Budget di Salute;01-01-1800;31-12-2999;;;;;;;
000001;80;Maternita';01-01-1800;31-12-2999;;;;;;;
000001;81;SCUOLA INCLUSIVA BESANA BRIANZA;01-02-2019;31-12-2999;;;;;;;
000001;82;CERTE NOTTI;01-02-2019;31-12-2999;;;;;;;
000001;83;FIORI DI CAMPO;01-02-2019;31-12-2999;;;;;;;
000001;72;Domiciliari;01-01-1800;31-12-2999;;;;;;;
000001;73;Casa Nostra;01-01-1800;31-12-2999;;;;;;;
000001;74;Trasporti;01-01-1800;31-12-2999;;;;;;;
000001;75;Depandance;01-01-1800;31-12-2999;;;;;;;
000001;76;Sesto San Giovanni;01-01-1800;31-12-2999;;;;;;;
000001;77;TIKITAKA;01-05-2017;31-12-2999;;;;;;;
000001;67;Cimas terapie;01-01-1800;31-12-2999;;;;;;;
000001;68;Cimas Scuola;01-01-1800;31-12-2999;;;;;;;
000001;69;Jolly 2;01-01-1800;31-12-2999;;;;;;;
000001;7;MACENNI VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;70;Nido Raggio di Sole;01-01-1800;31-12-2999;;;;;;;
000001;71;Nido La Trottola;01-01-1800;31-12-2999;;;;;;;
000001;60;Mosaico;01-01-1800;31-12-2999;;;;;;;
000001;61;Polo territoriale Carate;01-01-1800;31-12-2999;;;;;;;
000001;62;DECRETO 7211/11 (DGR) Insieme per il sociale;01-04-2014;31-12-2999;;;;;;;
000001;63;DECRETO 7211/11 (DGR) offerta sociale;01-04-2014;31-12-2999;;;;;;;
000001;64;Risorse Umane;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;66;Mezzago;01-01-1800;31-12-2999;;;;;;;
000001;51;Aggancio Precoce;01-01-1800;31-12-2999;;;;;;;
000001;53;Villa Luisa;01-01-1800;31-12-2999;;;;;;;
000001;55;Congressi;01-01-1800;31-12-2999;;;;;;;
000001;57;Albiate;01-01-1800;31-12-2999;;;;;;;
000001;59;Villasanta;01-01-1800;31-12-2999;;;;;;;
000001;6;GHEZZI VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;44;Cornate;01-01-1800;31-12-2999;;;;;;;
000001;45;Atelier;01-01-1800;31-12-2999;;;;;;;
000001;46;B.ZA S/BARRIERE;01-01-1800;31-12-2999;;;;;;;
000001;47;SFA Verano;01-01-1800;31-12-2999;;;;;;;
000001;5;GIGLI VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;50;Comunita';01-01-1800;31-12-2999;;;;;;;
000001;36;Trezzo;01-01-1800;31-12-2999;;;;;;;
000001;37;Cse Vimercate;01-01-1800;31-12-2999;;;;;;;
000001;38;CDD Vimercate;01-01-1800;31-12-2999;;;;;;;
000001;39;Cdd Cologno;01-01-1800;31-12-2999;;;;;;;
000001;40;Macherio;01-01-1800;31-12-2999;;;;;;;
000001;43;CPF Macherio;01-01-1800;31-12-2999;;;;;;;
000001;29;Villa Raverio;01-01-1800;31-12-2999;;;;;;;
000001;30;Verano;01-01-1800;31-12-2999;;;;;;;
000001;31;CDD Brugherio;01-01-1800;31-12-2999;;;;;;;
000001;33;Cusano;01-01-1800;31-12-2999;;;;;;;
000001;34;Lissone;01-01-1800;31-12-2999;;;;;;;
000001;35;Usmate;01-01-1800;31-12-2999;;;;;;;
000001;18;CPF VECCHIO;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;19;Riepilogo Individuale;01-01-1800;31-12-2999;;;;;Non visibile;01-01-1800;31-12-2999
000001;2;.;01-01-1800;31-12-2999;;;;;;;
